perplexity,chain,chain_earlystop,normal,normal_earlystop
274,999,779,259,259
275,999,789,259,259
276,999,779,259,259
277,999,789,259,259
278,999,779,259,259
279,999,769,259,259
280,999,779,259,259
281,999,759,259,259
282,999,769,259,259
283,999,779,259,259
284,999,789,259,259
285,999,759,259,259
286,999,779,259,259
287,999,759,259,259
288,999,789,259,259
289,999,749,259,259
290,999,759,259,259
291,999,759,259,259
292,999,759,259,259
293,999,759,259,259
294,999,739,259,259
295,999,749,259,259
296,999,749,259,259
297,999,749,259,259
298,999,749,259,259
299,999,779,259,259
300,999,739,259,259
301,999,759,259,259
302,999,789,259,259
303,999,759,259,259
304,999,769,259,259
305,999,759,259,259
306,999,769,259,259
307,999,769,259,259
308,999,769,259,259
309,999,759,259,259
310,999,779,259,259
311,999,729,259,259
312,999,739,259,259
313,999,759,259,259
314,999,749,259,259
315,999,729,259,259
316,999,749,259,259
317,999,759,259,259
318,999,759,259,259
319,999,739,259,259
320,999,769,259,259
321,999,759,259,259
322,999,749,259,259
323,999,739,259,259
324,999,759,259,259
325,999,739,259,259
326,999,749,259,259
327,999,759,259,259
328,999,749,259,259
329,999,749,259,259
330,999,739,259,259
331,999,749,259,259
332,999,739,259,259
333,999,739,259,259
334,999,749,259,259
335,999,739,259,259
336,999,739,259,259
337,999,749,259,259
338,999,739,259,259
339,999,739,259,259
340,999,729,259,259
341,999,719,259,259
342,999,739,259,259
343,999,729,259,259
344,999,739,259,259
345,999,729,259,259
346,999,729,259,259
347,999,729,259,259
348,999,729,259,259
349,999,719,259,259
350,999,729,259,259
351,999,739,259,259
352,999,729,259,259
353,999,729,259,259
354,999,719,259,259
355,999,719,259,259
356,999,719,259,259
357,999,709,259,259
358,999,719,259,259
359,999,719,259,259
360,999,719,259,259
361,999,709,259,259
362,999,719,259,259
363,999,709,259,259
364,999,709,259,259
365,999,709,259,259
366,999,709,259,259
367,999,709,259,259
368,999,719,259,259
369,999,689,259,259
370,999,709,259,259
371,999,709,259,259
372,999,709,259,259
373,999,709,259,259
374,999,699,259,259
375,999,699,259,259
376,999,699,259,259
377,999,709,259,259
378,999,699,259,259
379,999,699,259,259
380,999,699,259,259
381,999,699,259,259
382,999,699,259,259
383,999,689,259,259
384,999,699,259,259
385,999,699,259,259
386,999,689,259,259
387,999,689,259,259
388,999,689,259,259
389,999,679,259,259
390,999,699,259,259
391,999,689,259,259
392,999,699,259,259
393,999,689,259,259
394,999,689,259,259
395,999,689,259,259
396,999,689,259,259
397,999,689,259,259
398,999,679,259,259
399,999,679,259,259
400,999,679,259,259
401,999,679,259,259
402,999,679,259,259
403,999,669,259,259
404,999,679,259,259
405,999,679,259,259
406,999,689,259,259
407,999,679,259,259
408,999,679,259,259
409,999,679,259,259
410,999,679,259,259
411,999,669,259,259
412,999,679,259,259
413,999,669,259,259
414,999,679,259,259
415,999,669,259,259
416,999,669,259,259
417,999,679,259,259
418,999,679,259,259
419,999,679,259,259
420,999,669,259,259
421,999,679,259,259
422,999,669,259,259
423,999,669,259,259
424,999,679,259,259
425,999,669,259,259
426,999,669,259,259
427,999,659,259,259
428,999,679,259,259
429,999,669,259,259
430,999,659,259,259
431,999,669,259,259
432,999,669,259,259
433,999,669,259,259
434,999,669,259,259
435,999,659,259,259
436,999,659,259,259
437,999,659,259,259
438,999,659,259,259
439,999,669,259,259
440,999,659,259,259
441,999,659,259,259
442,999,659,259,259
443,999,659,259,259
444,999,669,259,259
445,999,659,259,259
446,999,659,259,259
447,999,659,259,259
448,999,659,259,259
449,999,669,259,259
450,999,659,259,259
451,999,669,259,259
452,999,649,259,259
453,999,679,259,259
454,999,669,259,259
455,999,659,259,259
456,999,669,259,259
457,999,659,259,259
458,999,659,259,259
459,999,659,259,259
460,999,649,259,259
461,999,659,259,259
462,999,669,259,259
463,999,669,259,259
464,999,659,259,259
465,999,659,259,259
466,999,659,259,259
467,999,659,259,259
468,999,659,259,259
469,999,659,259,259
470,999,659,259,259
471,999,659,259,259
472,999,659,259,259
473,999,659,259,259
474,999,659,259,259
475,999,659,259,259
476,999,649,259,259
477,999,659,259,259
478,999,649,259,259
479,999,659,259,259
480,999,659,259,259
481,999,659,259,259
482,999,659,259,259
483,999,649,259,259
484,999,649,259,259
485,999,649,259,259
486,999,659,259,259
487,999,649,259,259
488,999,649,259,259
489,999,649,259,259
490,999,649,259,259
491,999,649,259,259
492,999,649,259,259
493,999,649,259,259
494,999,649,259,259
495,999,649,259,259
496,999,649,259,259
497,999,639,259,259
498,999,649,259,259
499,999,649,259,259
500,999,649,259,259
501,999,639,259,259
502,999,639,259,259
503,999,649,259,259
504,999,639,259,259
505,999,649,259,259
506,999,649,259,259
507,999,639,259,259
508,999,639,259,259
509,999,639,259,259
510,999,639,259,259
511,999,639,259,259
512,999,639,259,259
513,999,639,259,259
514,999,639,259,259
515,999,639,259,259
516,999,639,259,259
517,999,639,259,259
518,999,639,259,259
519,999,629,259,259
520,999,639,259,259
521,999,639,259,259
522,999,629,259,259
523,999,629,259,259
524,999,639,259,259
525,999,639,259,259
526,999,639,259,259
527,999,629,259,259
528,999,639,259,259
529,999,629,259,259
530,999,639,259,259
531,999,629,259,259
532,999,629,259,259
533,999,629,259,259
534,999,629,259,259
535,999,629,259,259
536,999,629,259,259
537,999,629,259,259
538,999,629,259,259
539,999,619,259,259
540,999,619,259,259
541,999,629,259,259
542,999,629,259,259
543,999,629,259,259
544,999,619,259,259
545,999,629,259,259
546,999,619,259,259
547,999,619,259,259
548,999,629,259,259
549,999,629,259,259
550,999,619,259,259
551,999,629,259,259
552,999,629,259,259
553,999,629,259,259
554,999,629,259,259
555,999,619,259,259
556,999,619,259,259
557,999,619,259,259
558,999,619,259,259
559,999,619,259,259
560,999,619,259,259
561,999,619,259,259
562,999,619,259,259
563,999,619,259,259
564,999,619,259,259
565,999,619,259,259
566,999,619,259,259
567,999,619,259,259
568,999,609,259,259
569,999,619,259,259
570,999,609,259,259
571,999,619,259,259
572,999,619,259,259
573,999,619,259,259
574,999,619,259,259
575,999,619,259,259
576,999,619,259,259
577,999,619,259,259
578,999,609,259,259
579,999,609,259,259
580,999,609,259,259
581,999,619,259,259
582,999,619,259,259
583,999,609,259,259
584,999,619,259,259
585,999,619,259,259
586,999,619,259,259
587,999,609,259,259
588,999,619,259,259
589,999,609,259,259
590,999,609,259,259
591,999,609,259,259
592,999,609,259,259
593,999,609,259,259
594,999,609,259,259
595,999,609,259,259
596,999,609,259,259
597,999,609,259,259
598,999,609,259,259
